Data a almacenar [x,y]:
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3148.632,7787.022
-30.062,73.596
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4091.092,>355.947
-2249.561,7959.722
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1678.549,5859.828
-4528.972,?428.503
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;734.014,8807.145
-5101.572,3783.584
-;733.214,8593.314
-4949.860,3557.245
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4597.921,2936.255
-;690.243,7287.153
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4032.994,1836.613
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3426.240,872.143
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;784.024,2177.392
Inf,Inf
-;846.834,2518.121
-3823.090,863.981
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;768.118,3364.038
Inf,Inf
-;590.941,3512.621
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:949.709,4199.773
Inf,Inf
-:809.677,4207.047
-3174.467,1238.471
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:919.656,4277.307
Inf,Inf
-3057.167,1186.948
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:745.034,4017.404
-3077.107,1134.251
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2517.119,794.399
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:010.237,2507.435
Inf,Inf
-9943.868,2232.970
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9588.577,1323.595
Inf,Inf
-1929.807,523.300
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3404.887,<819.015
-3151.485,;943.717
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3537.628,>106.685
-2927.101,;605.044
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2802.953,:064.477
-606.311,2172.479
-3121.163,;171.693
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-854.969,3298.497
-3524.320,=581.684
-925.002,3544.799
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1437.583,5527.620
-1720.479,6908.489
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1084.325,4164.654
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-330.431,2360.484
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1744.993,6770.233
-1367.388,5281.356
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2770.161,9140.971
-534.470,1793.559
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-435.305,727.162
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4950.026,9200.407
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5140.997,:540.607
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1116.805,2391.590
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1669.426,3687.176
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4933.764,:920.724
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2070.868,4488.841
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5596.690,;028.695
Inf,Inf
-4980.457,9618.546
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4941.916,8619.258
-297.424,511.283
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-181.881,281.920
-44.257,66.041
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2155.651,5838.246
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3723.411,=926.336
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->191.102,-7284.433
-6758.622,-3544.124
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2730.272,2038.791
-9234.452,6805.894
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8704.292,4519.108
Inf,Inf
-1465.626,679.543
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8668.855,2982.281
Inf,Inf
-8551.392,2507.691
-695.639,183.755
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-706.392,136.709
-8852.083,1831.164
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8826.017,2478.804
-1060.002,306.768
-8782.846,2627.670
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-920.607,322.617
-8632.446,3086.084
-916.942,332.890
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8081.450,3099.649
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8062.709,3148.078
-193.412,75.153
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7623.894,2862.312
Inf,Inf
-7771.123,2833.258
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?327.358,4860.286
Inf,Inf
-?390.935,4655.040
-7199.136,2115.408
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->885.513,3586.576
Inf,Inf
->973.424,3199.776
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->680.156,1875.688
Inf,Inf
-7345.541,2069.494
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2711.991,:486.491
-976.189,3795.989
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3067.260,<245.189
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2493.883,8954.711
Inf,Inf
-2813.930,:061.414
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-890.817,3421.432
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2525.012,9741.578
Inf,Inf
-797.661,2916.383
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-932.801,7701.213
-1138.177,9483.443
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3096.829,;841.242
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4433.476,>789.267
-2102.468,7069.485
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7542.895,>489.763
-3609.568,7013.106
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7084.236,>434.815
-3746.567,7660.384
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3970.894,8546.012
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-455.422,1005.138
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3822.458,8473.200
Inf,Inf
-4163.273,9161.942
-879.619,1937.143
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-782.594,1700.016
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4318.871,8947.709
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7369.863,>434.962
-3740.538,7233.599
-7218.379,=792.826
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7290.342,=026.171
-3392.773,5966.298
-7224.766,<474.348
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7144.768,;174.646
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1738.301,4900.316
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-729.266,1861.765
-322.626,1188.488
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-741.780,2798.871
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;685.874,-5998.474
-4156.091,-2167.847
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6757.441,4988.845
-64.201,46.886
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=610.009,6437.055
-6141.926,2764.722
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5953.543,1813.081
-=894.362,3841.007
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6066.653,1388.404
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->095.405,4070.929
Inf,Inf
->028.083,4297.183
-6182.259,1939.995
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=212.100,5092.330
Inf,Inf
-=316.062,5178.333
-5321.467,2074.419
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<830.687,5013.765
-5202.208,2027.929
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=030.970,4847.792
Inf,Inf
-4780.605,1692.902
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<506.914,4014.777
-4961.402,1555.404
-<688.170,3864.033
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<384.413,3037.607
-4439.260,1040.197
-4215.224,867.178
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4387.977,1238.829
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2112.483,7997.194
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3669.204,>733.486
-3494.356,=838.125
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1993.608,7631.394
Inf,Inf
-1888.630,7261.927
-3986.948,?312.981
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4096.533,?681.245
Inf,Inf
-393.816,1566.763
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1622.337,6273.112
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1326.210,9588.215
Inf,Inf
Inf,Inf
Inf,Inf
-1263.217,:241.892
-256.397,2111.993
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3953.531,?321.642
-2253.762,8754.034
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1069.192,3504.006
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1951.412,3399.186
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6277.875,;683.694
-2083.663,3911.078
-6162.871,;744.762
-2511.148,4843.202
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5872.783,;892.469
-2292.046,4667.046
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2736.753,5873.167
-6121.176,=192.595
-2766.294,6000.555
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2462.829,5435.579
-5780.440,<785.519
-2509.597,5554.911
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2881.967,6369.876
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5891.073,;309.111
-2244.490,4260.434
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6081.767,:915.567
Inf,Inf
-2104.492,3606.371
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6010.598,9468.904
-1574.352,2430.089
-5761.610,8715.165
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3196.471,8592.183
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3867.453,>417.802
-4154.048,?385.574
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2588.811,-1296.909
-9770.408,-4964.853
-2460.009,-1267.836
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5307.193,3936.083
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;753.195,7664.553
Inf,Inf
-4666.285,2826.350
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3989.034,1233.858
-3799.163,963.762
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<161.019,2250.481
-3844.187,764.656
-3947.697,893.273
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;768.118,3364.038
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<047.693,4177.776
-4297.973,1521.992
-;997.875,4318.762
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;425.361,4389.360
-3654.938,1415.593
-;406.099,4439.170
-3651.452,1424.560
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;277.205,4417.361
-3412.597,1332.445
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;345.661,4238.442
-3197.208,1178.521
-:902.125,3961.316
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:800.668,3467.064
-3006.413,945.214
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:573.469,2350.132
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9972.686,1348.913
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3325.044,<559.822
Inf,Inf
-1343.743,5155.250
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3378.275,=486.830
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1502.393,5377.572
-3795.636,=774.099
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3316.603,<709.897
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3773.006,>442.806
-1416.469,5533.068
-144.192,573.655
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1279.172,4907.527
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1542.720,;108.890
-438.317,3379.191
Inf,Inf
Inf,Inf
Inf,Inf
-1567.609,<912.694
-1567.019,=026.586
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3509.502,=585.521
-1425.521,5530.743
-1627.469,6271.783
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1259.343,4115.114
-966.000,3267.705
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1283.523,2158.749
-1191.187,2064.496
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5726.790,:672.033
-1841.981,3459.708
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5919.632,<012.085
-2004.338,4095.322
-1926.332,3990.918
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5296.263,;317.557
-2305.594,4944.361
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5510.129,<205.357
Inf,Inf
-2358.594,5201.755
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6321.770,=663.941
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6221.732,=145.471
Inf,Inf
-2673.585,5477.870
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5898.959,;592.985
Inf,Inf
-5524.666,:634.017
-2001.694,3809.636
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5504.848,9918.247
-1422.375,2522.056
-5844.351,:167.488
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5532.791,8710.929
Inf,Inf
-687.253,1021.897
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-72.455,194.438
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2833.183,7634.766
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3792.215,=376.337
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9061.791,-4376.982
-1793.538,-883.866
-8996.354,-4509.948
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;021.575,6907.960
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3732.214,1872.265
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:783.555,3082.590
-2804.453,720.387
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;158.591,2039.806
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3268.757,962.434
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3333.352,1178.356
-3080.189,1125.856
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:593.390,4056.482
Inf,Inf
-2697.769,1051.646
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:205.649,3994.415
-2577.412,1007.969
-:329.247,4029.802
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2116.090,780.667
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9701.244,3122.903
-1906.956,601.261
-1791.652,540.825
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9388.133,2357.047
-1322.454,315.205
-9319.418,2092.746
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8952.895,1248.289
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2985.113,;325.711
Inf,Inf
-1474.424,5650.294
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2758.593,:987.496
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-468.678,1679.325
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2790.722,:730.541
-1024.095,3915.799
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2867.130,:975.178
Inf,Inf
-1564.103,6287.885
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1567.609,<912.694
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1139.528,3734.514
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-501.050,836.987
-487.750,844.807
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1396.828,2681.496
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5365.665,:858.087
-1160.314,2370.786
-1596.987,3297.099
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1275.543,2741.266
-4995.696,:751.552
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5209.807,;498.289
-1722.220,3803.781
-4989.474,;036.012
-1402.065,3105.683
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2251.523,4969.217
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5256.797,;476.881
Inf,Inf
-5388.938,;697.899
-2288.050,4952.504
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2190.824,4573.882
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1554.419,3032.298
-4980.457,9618.546
-1404.135,2677.677
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-251.591,389.273
-258.137,384.964
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2833.183,7634.766
Inf,Inf
Inf,Inf
Inf,Inf
-2826.936,7637.082
-4817.704,=026.132
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3679.645,=540.427
Inf,Inf
-1537.287,5485.148
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8158.919,-3891.604
-761.525,-371.934
-8082.045,-4048.840
-867.723,-445.709
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:174.042,7472.723
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:009.073,6589.590
Inf,Inf
-9825.182,6165.564
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:168.112,5310.818
Inf,Inf
-:099.121,4878.030
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1810.732,473.031
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9901.424,1798.835
Inf,Inf
-1826.249,409.051
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:053.703,2841.358
-2041.692,598.120
-9880.846,2976.735
-2155.501,664.148
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9868.992,3428.300
-2126.538,751.741
-9831.973,3533.065
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1746.279,673.067
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1504.538,588.391
